Round,Loss,Accuracy
0,2.4511813399977975,0.3997401472498917
1,2.0991770373298526,0.3997401472498917
2,1.7966866944462492,0.3997401472498917
3,1.5376587452190185,0.3997401472498917
4,1.3185182416433003,0.3997401472498917
5,1.1376530568539764,0.3997401472498917
6,0.9939881607765806,0.3997401472498917
7,0.8853342415588471,0.3997401472498917
8,0.8074439479226431,0.3997401472498917
9,0.7543599543281992,0.3997401472498917
10,0.7196649122880469,0.3997401472498917
11,0.6976803290535493,0.4517106972715461
12,0.6840392555489777,0.5937635339974014
13,0.6756876010652,0.6340407102641836
14,0.6706158582829318,0.6158510177566046
15,0.6675504871216077,0.6063230835859679
16,0.6657021513125753,0.6019922044174968
17,0.6645879171547358,0.6015591165006496
18,0.6639145332483166,0.6002598527501083
19,0.6635047443611118,0.6011260285838025
20,0.6632517634281028,0.6011260285838025
21,0.6630914432483791,0.6006929406669554
22,0.662985374796638,0.6006929406669554
23,0.6629106602684142,0.6002598527501083
24,0.6628537252405222,0.6002598527501083
25,0.6628065875249232,0.6002598527501083
26,0.6627646037752002,0.6002598527501083
27,0.6627251163531568,0.6002598527501083
28,0.6626866394937343,0.6002598527501083
29,0.6626483717084058,0.6002598527501083
30,0.6626099063864843,0.6002598527501083
31,0.6625710585696859,0.6002598527501083
32,0.6625317653553771,0.6002598527501083
33,0.6624920280584871,0.6002598527501083
34,0.6624518768028571,0.6002598527501083
35,0.6624113544884261,0.6002598527501083
36,0.6623705049972999,0.6002598527501083
37,0.6623293706581559,0.6002598527501083
38,0.6622879880184712,0.6002598527501083
39,0.662246388142648,0.6002598527501083
40,0.6622045972538088,0.6002598527501083
41,0.6621626366890214,0.6002598527501083
42,0.6621205235258598,0.6002598527501083
43,0.6620782720148698,0.6006929406669554
44,0.6620358933664569,0.6006929406669554
45,0.661993395991378,0.6006929406669554
46,0.661950786838795,0.6006929406669554
47,0.6619080712082418,0.6006929406669554
48,0.6618652542341764,0.6006929406669554
49,0.6618223391949809,0.6006929406669554
50,0.6617793286876029,0.6006929406669554
51,0.6617362253923919,0.6006929406669554
52,0.6616930310366288,0.6006929406669554
53,0.6616497464662691,0.6006929406669554
54,0.6616063730741537,0.6006929406669554
55,0.6615629120891855,0.6006929406669554
56,0.6615193639781094,0.6006929406669554
57,0.6614757295741119,0.6006929406669554
58,0.6614320092300484,0.6006929406669554
59,0.661388204023846,0.6006929406669554
60,0.661344313658411,0.6006929406669554
61,0.6613003389875001,0.6011260285838025
62,0.6612562801189221,0.6011260285838025
63,0.661212137136212,0.6011260285838025
64,0.6611679105294392,0.6011260285838025
65,0.6611236006350579,0.6011260285838025
66,0.6610792077759537,0.6011260285838025
67,0.6610347318574311,0.6011260285838025
68,0.6609901733721988,0.6011260285838025
69,0.6609455318516396,0.6011260285838025
70,0.6609008085581204,0.6011260285838025
71,0.6608560032096916,0.6011260285838025
72,0.6608111158909648,0.6011260285838025
73,0.6607661473815177,0.6011260285838025
74,0.6607210970166347,0.6011260285838025
75,0.6606759652997577,0.6011260285838025
76,0.6606307525792734,0.6011260285838025
77,0.6605854589305419,0.6011260285838025
78,0.660540084817311,0.6011260285838025
79,0.6604946300283614,0.6006929406669554
80,0.6604490955606396,0.6006929406669554
81,0.6604034808020077,0.6006929406669554
82,0.6603577863112625,0.6006929406669554
83,0.6603120113985528,0.6006929406669554
84,0.6602661573836678,0.6002598527501083
85,0.660220224203383,0.6002598527501083
86,0.6601742116748531,0.5998267648332611
87,0.6601281202648371,0.5998267648332611
88,0.6600819502378454,0.5998267648332611
89,0.6600357017602111,0.5998267648332611
90,0.659989374763076,0.5998267648332611
91,0.6599429697097728,0.5998267648332611
92,0.6598964866795268,0.5998267648332611
93,0.6598499260651297,0.5998267648332611
94,0.6598032877122185,0.5998267648332611
95,0.6597565722619139,0.5998267648332611
96,0.6597097794339539,0.6002598527501083
97,0.6596629095043268,0.6002598527501083
98,0.659615962698723,0.6002598527501083
99,0.6595689394984674,0.6002598527501083
100,0.659521839680338,0.5998267648332611
101,0.6594746644134216,0.5998267648332611
102,0.6594274123030045,0.5998267648332611
103,0.6593800842162901,0.5998267648332611
104,0.6593326810407474,0.6002598527501083
105,0.6592852022134111,0.6002598527501083
106,0.6592376480597283,0.6002598527501083
107,0.6591900186677115,0.6006929406669554
108,0.6591423146575828,0.6006929406669554
109,0.6590945356740395,0.6011260285838025
110,0.6590466823929568,0.6019922044174968
111,0.6589987545211287,0.6024252923343438
112,0.6589507525814371,0.6024252923343438
113,0.6589026767436474,0.6024252923343438
114,0.658854526681118,0.6019922044174968
115,0.6588063031057083,0.6024252923343438
116,0.6587580063925,0.6019922044174968
117,0.6587096362892272,0.6019922044174968
118,0.65866119325591,0.6019922044174968
119,0.6586126769082616,0.6019922044174968
120,0.6585640883549452,0.6019922044174968
121,0.6585154271866155,0.6019922044174968
122,0.6584666937198898,0.6024252923343438
123,0.6584178881758722,0.6024252923343438
124,0.6583690107130123,0.6024252923343438
125,0.6583200616231034,0.6024252923343438
126,0.6582710409272435,0.602858380251191
127,0.6582219481538044,0.602858380251191
128,0.6581727850493581,0.602858380251191
129,0.6581235502580681,0.6037245560848852
130,0.6580742448640272,0.6037245560848852
131,0.6580248690929607,0.6037245560848852
132,0.6579754228142862,0.6037245560848852
133,0.6579259061621667,0.6037245560848852
134,0.65787631958186,0.6037245560848852
135,0.6578266630053319,0.6037245560848852
