Round,Loss,Accuracy
0,0.6734371438094593,0.4693877551020408
1,0.6296725808975763,0.8483965014577259
2,0.6015210519338328,0.8520408163265306
3,0.5825441456024713,0.8527696793002916
4,0.5679790193003562,0.8760932944606414
5,0.5553429500189977,0.8841107871720116
6,0.543531137548902,0.8899416909620992
7,0.5320656563845256,0.891399416909621
8,0.5207414377555113,0.8965014577259476
9,0.5094759118007021,0.8972303206997084
10,0.4982437257983095,0.8994169096209913
11,0.48704685387148755,0.9045189504373178
12,0.47590010876410005,0.9081632653061225
13,0.4648237447668621,0.9067055393586005
14,0.453839533081468,0.9067055393586005
15,0.4429686281436567,0.9088921282798834
16,0.4322304094707134,0.9096209912536444
17,0.4216418681405589,0.9169096209912536
18,0.4112173198617403,0.9132653061224489
19,0.40096831488202944,0.9190962099125365
20,0.3909036974939977,0.9212827988338192
21,0.38102978147877753,0.923469387755102
22,0.37135065371509113,0.923469387755102
23,0.3618686229613392,0.9293002915451896
24,0.3525848430192033,0.9329446064139941
25,0.3435001299962782,0.935131195335277
26,0.33461595646544134,0.935131195335277
27,0.32593550376472724,0.9373177842565598
28,0.3174645528425346,0.9416909620991254
29,0.3092118746810048,0.9431486880466472
30,0.3011887995083598,0.9446064139941691
31,0.293407891428122,0.9482507288629738
32,0.28588103405062626,0.9504373177842566
33,0.27861755608468897,0.9511661807580175
34,0.27162298603782215,0.9533527696793003
35,0.264898688463417,0.9555393586005831
36,0.25844223146824435,0.956997084548105
37,0.2522481424844937,0.956997084548105
38,0.2463087460669558,0.9584548104956269
39,0.24061490448518064,0.956268221574344
40,0.23515660073995717,0.956997084548105
41,0.22992337067570234,0.9584548104956269
42,0.2249046092801899,0.9599125364431487
43,0.2200897850923686,0.9599125364431487
44,0.21546858369261043,0.9606413994169096
45,0.2110310053910799,0.9606413994169096
46,0.20676742221831285,0.9606413994169096
47,0.20266861508961354,0.9606413994169096
48,0.19872578914813793,0.9613702623906706
49,0.1949305795676674,0.9628279883381924
50,0.19127505131488806,0.9635568513119533
51,0.1877516919473834,0.9635568513119533
52,0.1843534028272143,0.9642857142857143
53,0.18107348827981773,0.9664723032069971
54,0.17790564685752386,0.9664723032069971
55,0.17484395551481607,0.9664723032069971
56,0.17188285965874536,0.967201166180758
57,0.16901716094146285,0.967201166180758
58,0.1662420012929532,0.967930029154519
59,0.16355285108105602,0.9686588921282799
60,0.1609454916381873,0.9686588921282799
61,0.15841600245400952,0.9686588921282799
62,0.15596074288086995,0.9693877551020408
63,0.15357633622124317,0.9701166180758017
64,0.15125965409520387,0.9701166180758017
65,0.14900779856119492,0.9701166180758017
66,0.1468180853242168,0.9701166180758017
67,0.14468803082417103,0.9701166180758017
68,0.1426153319440481,0.9701166180758017
69,0.14059785737587016,0.9723032069970845
70,0.13863363123731695,0.9723032069970845
71,0.13672082273131317,0.9723032069970845
72,0.13485773481242203,0.9723032069970845
73,0.1330427959612336,0.9723032069970845
74,0.13127455015261275,0.9723032069970845
75,0.1295516507683776,0.9723032069970845
76,0.1278728538399114,0.9730320699708455
77,0.12623700980853098,0.9737609329446064
78,0.12464305938280025,0.9759475218658892
79,0.12309002298026825,0.9759475218658892
80,0.12157699394010783,0.9759475218658892
81,0.12010312851516375,0.9759475218658892
82,0.1186676339856177,0.9759475218658892
83,0.1172697564539371,0.9759475218658892
84,0.11590876739028592,0.9759475218658892
85,0.11458394928050926,0.9759475218658892
86,0.11329458185798495,0.9759475218658892
87,0.11203993163730534,0.9759475218658892
88,0.11081923936842024,0.9766763848396501
89,0.10963171763220084,0.9766763848396501
90,0.10847654379854675,0.9766763848396501
91,0.10735286140845768,0.9774052478134111
92,0.10625978566113245,0.9774052478134111
93,0.10519640628349333,0.9774052478134111
94,0.10416179471748141,0.9774052478134111
95,0.10315501326694182,0.9795918367346939
96,0.10217512209641894,0.9795918367346939
97,0.10122118577715926,0.9795918367346939
98,0.10029228119807622,0.9795918367346939
99,0.09938750121594156,0.9795918367346939
100,0.09850596084911432,0.9795918367346939
101,0.09764679971005455,0.9795918367346939
102,0.09680918448142754,0.9795918367346939
103,0.09599230978943524,0.9795918367346939
104,0.09519540020558959,0.9795918367346939
105,0.09441771030125384,0.9795918367346939
106,0.09365852417916343,0.9795918367346939
107,0.09291715557382947,0.9795918367346939
108,0.0921929462398327,0.9795918367346939
109,0.09148526624446607,0.9795918367346939
110,0.09079351235060308,0.9795918367346939
111,0.09011710694339661,0.9795918367346939
112,0.0894554977095988,0.9795918367346939
113,0.08880815548417444,0.9795918367346939
114,0.08817457411064572,0.9795918367346939
115,0.0875542693472121,0.9795918367346939
116,0.08694677626173053,0.9795918367346939
117,0.08635165141481889,0.9795918367346939
118,0.0857684687151505,0.9795918367346939
119,0.08519682017327197,0.9795918367346939
120,0.08463631503231392,0.9795918367346939
121,0.0840865787514288,0.9795918367346939
122,0.08354725234829166,0.9795918367346939
123,0.08301798977986943,0.9795918367346939
124,0.08249846230679045,0.9795918367346939
125,0.08198835192705219,0.9795918367346939
126,0.08148735451025223,0.9795918367346939
127,0.08099517715573734,0.9795918367346939
128,0.08051153942731189,0.9795918367346939
129,0.08003617204493335,0.9795918367346939
130,0.07956881533670798,0.9795918367346939
131,0.07910922113074911,0.9795918367346939
132,0.0786571499550248,0.9795918367346939
133,0.07821237216513308,0.9795918367346939
134,0.0777746663337903,0.9795918367346939
135,0.07734381976032269,0.9795918367346939
136,0.0769196288733287,0.9795918367346939
137,0.0765018958548965,0.9795918367346939
138,0.07609043281599254,0.9795918367346939
139,0.07568505691727238,0.9795918367346939
140,0.0752855938498507,0.9795918367346939
141,0.07489187372642825,0.9795918367346939
142,0.07450373572345978,0.9795918367346939
143,0.07412102160255682,0.9795918367346939
144,0.0737435829484574,0.9817784256559767
145,0.07337127428193344,0.9817784256559767
146,0.07300395531697676,0.9817784256559767
147,0.0726414922528485,0.9817784256559767
148,0.07228375576809812,0.9817784256559767
149,0.07193062096448623,0.9817784256559767
150,0.07158196756257353,0.9817784256559767
151,0.07123767975274901,0.9817784256559767
152,0.07089764549577672,0.9817784256559767
153,0.07056175797997813,0.9817784256559767
154,0.07022991251033693,0.9817784256559767
155,0.0699020095573712,0.9817784256559767
156,0.06957795296966886,0.9817784256559767
157,0.06925764848777269,0.9817784256559767
158,0.06894100736475528,0.9817784256559767
159,0.06862794207591351,0.9817784256559767
160,0.0683183698526775,0.9817784256559767
161,0.0680122093172526,0.9817784256559767
162,0.06770938233976442,0.9817784256559767
163,0.06740981427115855,0.9817784256559767
164,0.06711343253884693,0.9817784256559767
165,0.06682016605812444,0.9817784256559767
166,0.06652994731336871,0.9817784256559767
167,0.06624271064426125,0.9817784256559767
168,0.06595839267570283,0.9817784256559767
169,0.06567693214825404,0.9817784256559767
170,0.06539826893550822,0.9817784256559767
171,0.06512234706929701,0.9817784256559767
172,0.06484910954302948,0.9817784256559767
173,0.06457850308402102,0.9817784256559767
174,0.06431047580572417,0.9817784256559767
175,0.06404497691560111,0.9817784256559767
176,0.06378195737337812,0.9817784256559767
177,0.06352137016638452,0.9817784256559767
178,0.06326316830019682,0.9817784256559767
179,0.06300730833174145,0.9817784256559767
180,0.06275374649236506,0.9817784256559767
181,0.06250244061016216,0.9817784256559767
182,0.06225335007053927,0.9817784256559767
183,0.06200643509602083,0.9817784256559767
184,0.061761657811671714,0.9817784256559767
185,0.061518979975536445,0.9817784256559767
186,0.061278365314502696,0.9817784256559767
187,0.061039779152351245,0.9817784256559767
188,0.06080318680241918,0.9817784256559767
