Round,Loss,Accuracy
0,0.6543012822250848,0.7924605295910747
1,0.5595096809110871,0.7924605295910747
2,0.529515093080015,0.7924605295910747
3,0.518556157618442,0.7924605295910747
4,0.5141312939370151,0.7924605295910747
5,0.5122242156144359,0.7924605295910747
6,0.5113632895654017,0.7924605295910747
7,0.5109589246559517,0.7924605295910747
8,0.5107603917537337,0.7924605295910747
9,0.5106567037337301,0.7924605295910747
10,0.510597377552121,0.7924605295910747
11,0.5105590207266609,0.7924605295910747
12,0.5105306549603449,0.7924605295910747
13,0.5105070826540131,0.7924605295910747
14,0.5104858279937438,0.7924605295910747
15,0.5104657065886993,0.7924605295910747
16,0.5104461500024564,0.7924605295910747
17,0.5104268847103028,0.7924605295910747
18,0.5104077786731647,0.7924605295910747
19,0.5103887678875237,0.7924605295910747
20,0.5103698210845488,0.7924605295910747
21,0.510350922745705,0.7924605295910747
22,0.5103320649678392,0.7924605295910747
23,0.510313243470645,0.7924605295910747
24,0.5102944557603144,0.7924605295910747
25,0.5102757001878209,0.7924605295910747
26,0.5102569755111173,0.7924605295910747
27,0.5102382806907914,0.7924605295910747
28,0.5102196147811731,0.7924605295910747
29,0.5102009768881294,0.7924605295910747
30,0.510182366142926,0.7924605295910747
31,0.510163781695976,0.7924605295910747
32,0.5101452226947736,0.7924605295910747
33,0.5101266883111621,0.7924605295910747
34,0.5101081777029172,0.7924605295910747
35,0.5100896900578652,0.7924605295910747
36,0.5100712245382758,0.7924605295910747
37,0.5100527803343762,0.7924605295910747
38,0.5100343566324351,0.7924605295910747
39,0.5100159526254605,0.7924605295910747
40,0.50999756751292,0.7924605295910747
41,0.5099792004917267,0.7924605295910747
42,0.5099608507637411,0.7924605295910747
43,0.509942517548054,0.7924605295910747
44,0.5099242000514497,0.7924605295910747
45,0.5099058974851585,0.7924605295910747
46,0.5098876090853798,0.7924605295910747
47,0.5098693340610067,0.7924605295910747
48,0.5098510716541288,0.7924605295910747
49,0.5098328210922622,0.7924605295910747
50,0.5098145816144163,0.7924605295910747
51,0.5097963524594827,0.7924605295910747
52,0.5097781328693066,0.7924605295910747
53,0.509759922089493,0.7924605295910747
54,0.5097417193821108,0.7924605295910747
55,0.5097235239860266,0.7924605295910747
56,0.5097053351613141,0.7924605295910747
57,0.5096871521778206,0.7924605295910747
58,0.5096689742961942,0.7924605295910747
59,0.5096508007726317,0.7924605295910747
60,0.5096326308899783,0.7924605295910747
61,0.5096144639202076,0.7924605295910747
62,0.5095962991268996,0.7924605295910747
63,0.509578135799274,0.7924605295910747
64,0.5095599732158104,0.7924605295910747
65,0.5095418106574473,0.7924605295910747
66,0.5095236474090793,0.7924605295910747
67,0.5095054827722892,0.7924605295910747
68,0.5094873160254977,0.7924605295910747
69,0.5094691464610386,0.7924605295910747
70,0.5094509733940144,0.7924605295910747
71,0.5094327961010382,0.7924605295910747
72,0.5094146138939103,0.7924605295910747
73,0.5093964260716278,0.7924605295910747
74,0.509378231948429,0.7924605295910747
75,0.5093600308240653,0.7924605295910747
76,0.5093418220150336,0.7924605295910747
77,0.5093236048169013,0.7924605295910747
78,0.5093053785569178,0.7924605295910747
79,0.5092871425564851,0.7924605295910747
80,0.5092688961172216,0.7924605295910747
81,0.5092506385682447,0.7924605295910747
82,0.5092323692247601,0.7924605295910747
83,0.5092140874155067,0.7924605295910747
84,0.5091957924591448,0.7924605295910747
85,0.5091774836846402,0.7924605295910747
86,0.5091591604202118,0.7924605295910747
87,0.5091408219917168,0.7924605295910747
88,0.5091224677322937,0.7924605295910747
89,0.509104096968101,0.7924605295910747
90,0.5090857090387846,0.7924605295910747
91,0.5090673032744563,0.7924605295910747
92,0.5090488790189591,0.7924605295910747
93,0.5090304355950314,0.7924605295910747
94,0.5090119723490609,0.7924605295910747
95,0.5089934886246924,0.7924605295910747
96,0.5089749837510416,0.7924605295910747
97,0.5089564570747509,0.7924605295910747
98,0.5089379079382675,0.7924605295910747
99,0.5089193356875493,0.7924605295910747
100,0.5089007396673642,0.7924605295910747
101,0.5088821192064155,0.7924605295910747
102,0.5088634736722109,0.7924605295910747
103,0.5088448023967214,0.7924605295910747
104,0.5088261047266588,0.7924605295910747
105,0.5088073800217259,0.7924605295910747
106,0.5087886276214431,0.7924605295910747
107,0.5087698468818103,0.7924605295910747
108,0.5087510371380051,0.7924605295910747
109,0.5087321977511383,0.7924605295910747
110,0.5087133280694113,0.7924605295910747
111,0.5086944274466038,0.7924605295910747
112,0.50867549522698,0.7924605295910747
113,0.5086565307712066,0.7924605295910747
114,0.5086375334241023,0.7924605295910747
115,0.5086185025371578,0.7924605295910747
116,0.5085994374692004,0.7924605295910747
117,0.5085803375664383,0.7924605295910747
118,0.5085612021805678,0.7924605295910747
119,0.5085420306741454,0.7924605295910747
120,0.5085228223952631,0.7924605295910747
121,0.508503576693551,0.7924605295910747
122,0.5084842929198073,0.7924605295910747
123,0.5084649704345269,0.7924605295910747
124,0.50844560858732,0.7924605295910747
125,0.5084262067251483,0.7924605295910747
126,0.5084067642045272,0.7924605295910747
127,0.5083872803911325,0.7924605295910747
128,0.5083677546157739,0.7924605295910747
129,0.508348186236752,0.7924605295910747
130,0.5083285746134542,0.7924605295910747
131,0.5083089190915042,0.7924605295910747
132,0.5082892190205254,0.7924605295910747
133,0.5082694737509484,0.7924605295910747
134,0.5082496826322932,0.7924605295910747
135,0.5082298450191047,0.7924605295910747
136,0.508209960261079,0.7924605295910747
137,0.5081900276974078,0.7924605295910747
138,0.5081700466777874,0.7924605295910747
139,0.5081500165491651,0.7924605295910747
140,0.508129936669837,0.7924605295910747
141,0.5081098063736336,0.7924605295910747
142,0.5080896250054245,0.7924605295910747
143,0.5080693919197747,0.7924605295910747
144,0.5080491064444824,0.7924605295910747
145,0.5080287679469451,0.7924605295910747
146,0.5080083757433068,0.7924605295910747
147,0.5079879291850917,0.7924605295910747
148,0.5079674276162646,0.7924605295910747
149,0.5079468703702722,0.7924605295910747
150,0.5079262567841581,0.7924605295910747
151,0.5079055862032411,0.7924605295910747
152,0.5078848579609778,0.7924605295910747
153,0.5078640713826439,0.7924605295910747
154,0.5078432258083031,0.7924605295910747
155,0.5078223205781633,0.7924605295910747
156,0.5078013550188945,0.7924605295910747
157,0.5077803284576805,0.7924605295910747
158,0.5077592402236293,0.7924605295910747
159,0.5077380896522856,0.7924605295910747
160,0.5077168760597376,0.7924605295910747
161,0.5076955987782131,0.7924605295910747
162,0.5076742571289584,0.7924605295910747
163,0.5076528504393636,0.7924605295910747
164,0.5076313780301083,0.7924605295910747
165,0.5076098392148345,0.7924605295910747
166,0.507588233309885,0.7924605295910747
167,0.507566559644917,0.7924605295910747
168,0.5075448175155536,0.7924605295910747
169,0.5075230062543412,0.7924605295910747
170,0.5075011251674091,0.7924605295910747
171,0.5074791735683203,0.7924605295910747
172,0.5074571507450576,0.7924605295910747
173,0.5074350560400768,0.7924605295910747
174,0.5074128887228863,0.7924605295910747
175,0.5073906481244098,0.7924605295910747
176,0.5073683335308226,0.7924605295910747
177,0.5073459442571009,0.7924605295910747
178,0.5073234795827992,0.7924605295910747
179,0.507300938821234,0.7924605295910747
180,0.5072783212523554,0.7924605295910747
181,0.5072556261782196,0.7924605295910747
182,0.5072328528921168,0.7924605295910747
183,0.5072100006701665,0.7924605295910747
184,0.5071870688065545,0.7924605295910747
185,0.5071640565848261,0.7924605295910747
186,0.5071409632915043,0.7924605295910747
187,0.5071177882097823,0.7924605295910747
188,0.5070945306034413,0.7924605295910747
189,0.5070711897591965,0.7924605295910747
190,0.5070477649575581,0.7924605295910747
191,0.5070242554533193,0.7924605295910747
192,0.5070006605232215,0.7924605295910747
193,0.5069769794527462,0.7924605295910747
194,0.5069532114800779,0.7924605295910747
195,0.5069293558804595,0.7924605295910747
196,0.5069054119116376,0.7924605295910747
197,0.506881378842603,0.7924605295910747
198,0.5068572559119046,0.7924605295910747
199,0.5068330423858196,0.7924605295910747
200,0.5068087375051363,0.7924605295910747
201,0.5067843405238659,0.7924605295910747
202,0.5067598506964617,0.7924605295910747
203,0.5067352672528729,0.7924605295910747
204,0.5067105894439338,0.7924605295910747
205,0.5066858164988827,0.7924605295910747
206,0.5066609476562024,0.7924605295910747
207,0.5066359821605079,0.7924605295910747
208,0.5066109192326405,0.7924605295910747
